,Nama,Total,Unit,Harga Per Item,Bulan,Di Tanggal,Weekend,Hari Libur,M1,M2,Hari,Quantity
173,"CAT CHOIZE ADULT TUNA 1KG, 20KG  ",20000,BABY CAT 12X195G  ,20000.0,1,13,0,0,0.49999999999999994,0.8660254037844387,4,1.0
174,CAT STIK FUNNY BULU  ,18000,BABYCAT 4K  ,18000.0,1,13,0,0,0.49999999999999994,0.8660254037844387,4,1.0
175,KITTEN PERSIAN 400 GR  ,82000,BABY CAT 12X195G  ,82000.0,1,13,0,0,0.49999999999999994,0.8660254037844387,4,1.0
176,MTOP SACHET KITTEN 3FISH BONITO 85X 24G  ,7000,BABYCAT 4K  ,7000.0,1,13,0,0,0.49999999999999994,0.8660254037844387,4,1.0
177,MTOP SACHET KITTEN 3FISH SALMON 85 X24G  ,7000,BABYCAT 4K  ,7000.0,1,13,0,0,0.49999999999999994,0.8660254037844387,4,1.0
178,PASIR TOFU 6 LTR PEACH  ,60000,BANTAL LEHER KUCING L  ,60000.0,1,13,0,0,0.49999999999999994,0.8660254037844387,4,1.0
179,PET CHEST AND BACK COTTON BEAR 1 CM  ,48000,BABYCAT 4K  ,48000.0,1,13,0,0,0.49999999999999994,0.8660254037844387,4,1.0
180,"CAT CHOIZE ADULT TUNA 1KG, 20KG  ",40000,BABY CAT 12X195G  ,20000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,1.99
181,CAT CHOIZE KITTEN SALMON 20 KG  ,54000,BABY CAT 12X195G  ,27000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,2.0
182,"CAT CHOIZE KITTEN TUNA 1KG,20 KG  ",54000,BABY CAT 12X195G  ,27000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,2.0
183,CAT ME-O POUCH CHICKEN DAN LIVER 15G X 4 SACHETS  ,22000,BABY CAT 12X195G  ,22000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,1.0
184,CAT SNACK NUTRITION BALL SALMON  ,25000,BABYCAT 4K  ,25000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,1.0
185,DOUBLE BOWL TRANSPARAN FACE CAT  ,85000,BABYCAT 4K  ,85000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,1.0
186,KANDANG HOLLOW UK 78 X 54 X 107  ,750000,BABYCAT 4K  ,750000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,1.02
187,"PAKAN BOLT DOG (BEEF) @ 1KG, @ 20KG  ",20000,BABY CAT 12X195G  ,20000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,1.0
188,PASIR SENIOR COFFEE 10L  ,60000,BANTAL LEHER KUCING L  ,60000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,1.0
189,PASIR SENIOR COFFEE 20 KG  ,120000,BANTAL LEHER KUCING L  ,120000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,1.0
190,PASIR SENIOR LAVENDER 10L  ,60000,BANTAL LEHER KUCING L  ,60000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,1.0
191,PASIR SENIOR ROSE 10L  ,60000,BANTAL LEHER KUCING L  ,60000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,1.0
192,PEDIGREE DENTASTIX SMALL 75GR  ,20000,BABYCAT 4K  ,20000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,1.0
193,PET BATH SHAMPOO DORRIKEY 510 ML WHITE HAIR  ,50000,BABY CAT MILK 300 GR  ,50000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,1.01
194,PET DISINFECTANT 1000 ML + BOTTLE LAVENDER  ,60000,BABY CAT MILK 300 GR  ,60000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,1.0
195,PET SNACK MILK ADULT DOG  ,5000,BABYCAT 400 GR  ,5000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,1.0
196,PROPLAN KITTEN CHICKEN POUCH 85GR  ,96000,BABYCAT 4K  ,16000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,5.76
197,PROPLAN KITTEN SALMON POUCH 85GR  ,96000,BABYCAT 4K  ,16000.0,1,14,1,0,0.49999999999999994,0.8660254037844387,5,5.76
198,BABYCAT 400 GR  ,70000,BABY CAT 12X195G  ,70000.0,1,15,1,0,0.49999999999999994,0.8660254037844387,6,1.01
199,CAT CHOIZE ADULT SALMON  ,20000,BABY CAT 12X195G  ,20000.0,1,15,1,0,0.49999999999999994,0.8660254037844387,6,1.0
200,CAT LITTER BOX FULL ENCLOSED EAR CAT  ,200000,BABYCAT 4K  ,200000.0,1,15,1,0,0.49999999999999994,0.8660254037844387,6,1.07
201,DOUBLE BOWL BEAR STAINLESS 33CM  ,58000,BABYCAT 4K  ,58000.0,1,15,1,0,0.49999999999999994,0.8660254037844387,6,1.0
202,GLASSES PET ROUND 8CM  ,16000,BABYCAT 4K  ,16000.0,1,15,1,0,0.49999999999999994,0.8660254037844387,6,1.0
203,KITTEN BRITISH SH 2 KG  ,340000,BABY CAT 12X195G  ,340000.0,1,15,1,0,0.49999999999999994,0.8660254037844387,6,1.0
204,"PAKAN BOLT CAT PINK (SALMON) @ 1KG, @ 20KG  ",110000,BABY CAT 12X195G  ,22000.0,1,15,1,0,0.49999999999999994,0.8660254037844387,6,4.97
205,PASIR SENIOR COFFEE 10L  ,60000,BANTAL LEHER KUCING L  ,60000.0,1,15,1,0,0.49999999999999994,0.8660254037844387,6,1.0
206,PET DIAPER MALE SIZE M (8-16 KG)  ,100000,BABYCAT 4K  ,50000.0,1,15,1,0,0.49999999999999994,0.8660254037844387,6,2.01
207,PET WIPES FOR EYE AND EAR ( CAT )  ,45000,BABYCAT 4K  ,45000.0,1,15,1,0,0.49999999999999994,0.8660254037844387,6,1.0
208,POMERANIAN ADULT 1.5KG  ,200000,BABYCAT 4K  ,200000.0,1,15,1,0,0.49999999999999994,0.8660254037844387,6,1.07
209,RECOVERY 195 G  ,50000,BABY DOG MILK 2KG  ,50000.0,1,15,1,0,0.49999999999999994,0.8660254037844387,6,1.01
210,BRUSH PET BATH  ,20000,BABYCAT 4K  ,20000.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,1.0
211,PASIR SENIOR LAVENDER 5L  ,40000,BANTAL LEHER KUCING L  ,40000.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,1.0
212,PEDIGREE SB BEEF 1.3KIG FREE TASTY BITE  ,62000,BABYCAT 4K  ,62000.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,1.0
213,PET BISCUITS DOGI LUSCIOUS 220GR  ,45000,BABYCAT 4K  ,45000.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,1.0
214,PET COLLAR COLOURFULL PANDA UK 1.5 CM  ,60000,BABYCAT 4K  ,60000.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,1.0
215,"PET DIAPER BLUE XL 60X90 CM @2 PCS,@ 20 PCS  ",15000,BABYCAT 400 GR  ,5000.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,2.98
216,PET FOOT CLEANING FOAM 150 ML  ,45000,BABYCAT 4K  ,45000.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,1.0
217,PET SHAMPO 4 IN 1 DEDICATED YELLOW 500 ML  ,90000,BABY CAT MILK 300 GR  ,90000.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,1.0
218,PET SNACK STICKS BEEF 100GR  ,18000,BABYCAT 4K  ,18000.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,1.0
219,PET TOY LINEAR BARBELL  ,20000,BABYCAT 4K  ,20000.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,1.0
220,ROCCO CHEWY TREATS BEEF STRIP  ,25000,BABYCAT 4K  ,25000.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,1.0
221,ROCCO CHEWY TREATS SALMON STICK  ,25000,BABYCAT 4K  ,25000.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,1.0
222,SAUSAGE DOG FOOD FISH  ,55000,BABY CAT 12X195G  ,55000.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,1.0
223,SNACK CAT PEIEN SALMON AND SHRIMP @50 PCS  ,3500,BABYCAT 4K  ,3500.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,15.32
224,SNACK CAT PEIEN TUNA AND SHRIMP @50 PCS  ,4000,BABYCAT 4K  ,4000.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,1.0
225,SNACK CAT PEIEN TUNA CHICKEN @50 PCS  ,3500,BABYCAT 4K  ,3500.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,15.32
226,TOP GROWTH 30GRAM  ,8000,BABYCAT 4K  ,4000.0,1,16,0,0,0.49999999999999994,0.8660254037844387,0,1.0
227,CAT CLIMBING ROUND FRAME 20 CM  ,85000,BABYCAT 4K  ,85000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
228,CAT SCRATCHING BOARD TYPE RANDOM  ,35000,BABYCAT 4K  ,35000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
229,CAT TOY FISH ELECTRIC  ,65000,BABYCAT 4K  ,65000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
230,DOG CHAIN CHROME PLATED 3.0 MM  ,60000,BABYCAT 4K  ,30000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,2.03
231,DOG CHEST & BACK SIZE XL  ,65000,BABYCAT 4K  ,65000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
232,DOG CHOIZE BEEF 20KG  ,17000,BABY CAT  24 X 100 GR  ,17000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,3.04
233,DOG CHOIZE LAMB 20KG  ,17000,BABY CAT  24 X 100 GR  ,17000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,3.04
234,DOUBLE BOWL + BOTTLE DRINKING  ,55000,BABYCAT 4K  ,55000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
235,GLASSES PET MEDIUM ROUND 10 CM  ,16000,BABYCAT 4K  ,16000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
236,GLASSES PET ROUND 8CM  ,16000,BABYCAT 4K  ,16000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
237,HAIR SKIN CARE 400 GR  ,78000,BABY CAT 12X195G  ,78000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
238,KETOVAR 10G  ,100000,BABY CAT MILK 300 GR  ,50000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,2.02
239,KITCHEN FLAVOR CAT BEAUTY 1.5KG  ,130000,BABYCAT 4K  ,130000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
240,KITTEN SECOND AGE 10K  ,1333000,BABY CAT 12X195G  ,1333000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
241,MINYAK IKAN  ,5000,BABY CAT 12X195G  ,5000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
242,MTOP KITTEN TUNA & SALMON GOAT MILK 24X400G  ,17000,BABY DOG MILK 2KG  ,17000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
243,MTOP TRIPL3 FISH SALMON CRANBERRY 24X400G  ,16000,BABY DOG MILK 2KG  ,16000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
244,PASIR SENIOR COFFEE 5L  ,40000,BANTAL LEHER KUCING L  ,40000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
245,PEDIGREE PUPPY 1.3KG FREE 1 PD TASTY BITE  ,62000,BABYCAT 4K  ,62000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
246,PET BRUSH HAIR CLEANER  ,55000,BABYCAT 4K  ,55000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
247,PET COLLAR BELL NYLON 1 CM PACK (3 PCS)  ,54000,BABY CAT 12X195G  ,27000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,2.0
248,PET COLLAR NYLON PATTERN CAT FACE 1 CM  ,23000,BABYCAT 4K  ,23000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
249,PET COLLAR NYLON TAO-TAO 2 CM  ,50000,BABYCAT 4K  ,25000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,2.0
250,PET FOOT WASH CUP SMALL  ,90000,BABYCAT 4K  ,45000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,2.0
251,PET ROLLER STICK CACTUS  ,25000,BABYCAT 4K  ,25000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
252,PET TOY TENNIS MOLAR BITE 34CM  ,28000,BABYCAT 4K  ,28000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
253,"PETOPIA DOG FOOD JUICY LAMB @1KG, @ 20KG  ",22000,BABY CAT 12X195G  ,22000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
254,"PETOPIA DOG FOOD TENDER BEEF @ 1KG, @ 20KG  ",22000,BABY CAT 12X195G  ,22000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
255,STIK BULU 60 CM TAO-TAO  ,13000,BABYCAT 4K  ,13000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
256,WHISKAS POUCH GRILLED SABA 80GR  ,6000,BABYCAT 4K  ,6000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
257,WHISKAS POUCH OCEAN FISH 80GR  ,6000,BABYCAT 4K  ,6000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
258,WHISKAS POUCH TUNA WHITE FISH 80GR  ,6000,BABYCAT 4K  ,6000.0,1,17,0,0,0.49999999999999994,0.8660254037844387,1,1.0
259,CAT CHOIZE KITTEN SALMON 20 KG  ,81000,BABY CAT 12X195G  ,27000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,3.12
260,"CAT CHOIZE KITTEN TUNA 1KG,20 KG  ",54000,BABY CAT 12X195G  ,27000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,2.0
261,CAT ME-O ADULT POUCH TUNA  ,6000,BABYCAT 400 GR  ,6000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
262,CAT ME-O POUCH SALMON FLAVOR 15 X 4 SACHETS  ,22000,BABY CAT 12X195G  ,22000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
263,CAT ME-O POUCH TUNA WITH SCALLOP FLAVOR 15 X 4 SACHET  ,44000,BABY CAT 12X195G  ,22000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,2.0
264,CAT TOY SQUARE SPRING MOUSE AND BALL  ,40000,BABYCAT 4K  ,40000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
265,CESAR BEEF & LIVER 100GR  ,34000,BABYCAT 4K  ,17000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.98
266,CESAR BEEF 100GR  ,34000,BABYCAT 4K  ,17000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.98
267,CESAR CHIKEN & VEG 100GR  ,34000,BABYCAT 4K  ,17000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.98
268,CESAR CHIKEN 100GR  ,34000,BABYCAT 4K  ,17000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.98
269,CESAR LAMB 100GR  ,34000,BABYCAT 4K  ,17000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.98
270,CESAR PRIME BEEF W VEG 100GR  ,34000,BABYCAT 4K  ,17000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.98
271,DOG CHOIZE BEEF 20KG  ,17000,BABY CAT  24 X 100 GR  ,17000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,3.04
272,ELECTRIC CLIPPER HAIR KODE TT 320  ,200000,BABYCAT 4K  ,200000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.07
273,HERBAFIT  ,50000,BABY CAT MILK 300 GR  ,50000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
274,LIFE CAT KITTEN TUNA 400G (KALENG)  ,16000,BABY DOG MILK 2KG  ,16000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
275,MINYAK IKAN  ,5000,BABY CAT 12X195G  ,5000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
276,PAKAN BEAUTY BIASA 20KG  ,27000,BABY CAT 12X195G  ,27000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
277,"PAKAN BOLT CAT KUNING ( TUNA ) @ 1KG, @ 20KG  ",46000,BABY CAT 12X195G  ,23000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.99
278,"PAKAN BOLT CAT UNGU ( TUNA ) @1KG,@ 20KG  ",23000,BABY CAT 12X195G  ,23000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
279,PASIR SENIOR APPLE 20 KG  ,120000,BANTAL LEHER KUCING L  ,120000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
280,PENUTUP MAKANAN KALENG  ,10000,BABYCAT 4K  ,10000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
281,PET BAG FOLDABLE SIZE L TRANSPARAN  ,220000,BABYCAT 4K  ,220000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
282,PET BATH SHAMPOO DORRIKEY 510 ML FOR CAT  ,45000,BABY CAT MILK 300 GR  ,45000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
283,PET TOY BALL RAINBOW M  ,5000,BABYCAT 4K  ,5000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
284,POMERANIAN ADULT 1.5KG  ,205000,BABYCAT 4K  ,205000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
285,TEMPTATION TASTY CHICKEN 2X6X75GR  ,27000,BABYCAT 4K  ,27000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
286,VIRBAC NUTRI-PLUS GEL  ,145000,BABYCAT 4K  ,145000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.01
287,WHISKAS JUNIOR MACKAREL 1.1KG  ,62000,BABYCAT 4K  ,62000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
288,WHISKAS OCEAN FISH 480GR  ,28000,BABYCAT 4K  ,28000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
289,WHISKAS TASTY MIX CHICKEN TUNA 70GR  ,7000,BABYCAT 4K  ,7000.0,1,18,0,0,0.49999999999999994,0.8660254037844387,2,1.0
290,BABYCAT 400 GR  ,70000,BABY CAT 12X195G  ,70000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.01
291,BATU WARNA WARNI @12KG  ,20000,BABY CAT 12X195G  ,20000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
292,BRITISH SHORTHAIR 2 KG  ,330000,BABYCAT 4K  ,330000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
293,CAT CHOIZE ADULT SALMON  ,40000,BABY CAT 12X195G  ,20000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.99
294,"CAT CHOIZE ADULT TUNA 1KG, 20KG  ",40000,BABY CAT 12X195G  ,20000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.99
295,CAT CHOIZE KITTEN SALMON 20 KG  ,54000,BABY CAT 12X195G  ,27000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,2.0
296,CAT LITTER BOX HAOER SMALL UK 41X34X71CM  ,125000,BABYCAT 4K  ,62500.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,2.0
297,"CAT ME-O ADULT TUNA 1,1KG  ",120000,BABYCAT 4K  ,60000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,2.0
298,CAT ME-O POUCH TUNA WIITH GOAT MILK 15X4 SACHET  ,22000,BABY CAT 12X195G  ,22000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
299,"DOG LEASH KEPANG CHEST AND BACK 1,5 CM  ",40000,BABYCAT 4K  ,40000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
300,DOUBLE BOWL + BOTTLE DRINKING  ,50000,BABYCAT 4K  ,50000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.01
301,FELIX ADULT SALMON WET POUCH 85GR  ,33000,BABYCAT 4K  ,11000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,2.96
302,FELIX ADULT TUNA WET POUCH 85GR  ,22000,BABYCAT 4K  ,11000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,2.06
303,FISH O PLUS  ,24000,BABY CAT MILK 300 GR  ,24000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
304,HAPPY CAT MINKAS PERFECT MIX 1.5 KG  ,125000,BABY CAT 12X195G  ,125000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
305,KANDANG 60 2 LAYER  ,280000,BABYCAT 4K  ,280000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
306,KETOVAR 10G  ,100000,BABY CAT MILK 300 GR  ,50000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,2.01
307,LIFE CAT KITTEN SALMON 400G (KALENG)  ,32000,BABY DOG MILK 2KG  ,16000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.95
308,MINI ADULT 4KG  ,400000,BABYCAT 4K  ,400000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
309,"PAKAN BOLT CAT KUNING ( TUNA ) @ 1KG, @ 20KG  ",23000,BABY CAT 12X195G  ,23000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
310,"PAKAN BOLT CAT PINK (SALMON) @ 1KG, @ 20KG  ",23000,BABY CAT 12X195G  ,23000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
311,"PAKAN BOLT DOG (BEEF) @ 1KG, @ 20KG  ",20000,BABY CAT 12X195G  ,20000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
312,PASIR SENIOR COFFEE 20 KG  ,120000,BANTAL LEHER KUCING L  ,120000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
313,PEDIGREE PDG BEEF 400G  ,23000,BABYCAT 4K  ,23000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
314,PET COLLAR NYLON DOUBLE LAYER TAOTAO S  ,80000,BABYCAT 4K  ,80000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
315,PET COMB AUTOMATIC BS  ,28000,BABYCAT 4K  ,28000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
316,PET COMB NEEDLE ATAU SISIR KUTU TAO-TAO  ,25000,BABYCAT 4K  ,25000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
317,PET DUSTPAN SMALL BROOM SMALL  ,10000,BABYCAT 4K  ,10000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
318,PET SHAMPO 4 IN 1 DEDICATED YELLOW 500 ML  ,90000,BABY CAT MILK 300 GR  ,90000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
319,PET SNACK MILK ADULT DOG  ,20000,BABYCAT 400 GR  ,5000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,3.99
320,PET SNACK STICKS BEEF 100GR  ,20000,BABYCAT 4K  ,20000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
321,PET TOY BOLA LONCENG 5 CM  ,3000,BABYCAT 4K  ,3000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,55.67
322,PET TOY COLORFUL BELLBALL 4.8 CM  ,8000,BABYCAT 4K  ,8000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
323,PETOPIA DOG CAN GOURMET DUCK 380 GR  ,16000,BABYCAT 400 GR  ,16000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
324,ROCCO CHEWY TREATS BEEF STRIP  ,27000,BABYCAT 4K  ,27000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
325,SINGLE BOWL SOLID COLOUR HW UK 13.8 X 12 X 4.2 CM  ,9000,BABYCAT 4K  ,9000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
326,SNAPPY TOM TUNA & SHIRMP 85G  ,35000,BABYCAT 4K  ,7000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,6.01
327,STIK  FEATHER ZY  ,10000,BABYCAT 4K  ,10000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
328,TAS CARGO HELLO CAT  ,220000,BABYCAT 4K  ,220000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
329,WHISKAS OCEAN FISH 480GR  ,28000,BABYCAT 4K  ,28000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,1.0
330,WHISKAS POUCH GRILLED SABA 80GR  ,60000,BABYCAT 4K  ,6000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,11.4
331,WHISKAS POUCH MACK SALMON 80GR  ,30000,BABYCAT 4K  ,6000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,5.29
332,WHISKAS POUCH OCEAN FISH 80GR  ,30000,BABYCAT 4K  ,6000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,5.29
333,WHISKAS POUCH TUNA WHITE FISH 80GR  ,30000,BABYCAT 4K  ,6000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,5.29
334,WHISKAS TASTY MIX TUNA KANIKAMA 70GR  ,35000,BABYCAT 4K  ,7000.0,1,19,0,0,0.49999999999999994,0.8660254037844387,3,6.09
335,BOTOL MINUM HAMSTER HR (125 ML)  ,20000,BABY CAT MILK 300 GR  ,20000.0,1,20,0,0,0.49999999999999994,0.8660254037844387,4,1.0
336,CAT CHOIZE ADULT SALMON  ,20000,BABY CAT 12X195G  ,20000.0,1,20,0,0,0.49999999999999994,0.8660254037844387,4,1.0
337,"CAT CHOIZE ADULT TUNA 1KG, 20KG  ",20000,BABY CAT 12X195G  ,20000.0,1,20,0,0,0.49999999999999994,0.8660254037844387,4,1.0
338,CAT CHOIZE KITTEN SALMON 20 KG  ,27000,BABY CAT 12X195G  ,27000.0,1,20,0,0,0.49999999999999994,0.8660254037844387,4,1.0
339,CAT GRASS HIDROPONIC  ,15000,BABYCAT 4K  ,15000.0,1,20,0,0,0.49999999999999994,0.8660254037844387,4,1.0
340,CAT LITTER SHOVEL SMALL HOLE  ,10000,BABYCAT 4K  ,10000.0,1,20,0,0,0.49999999999999994,0.8660254037844387,4,1.0
341,CAT ME-O ADULT CHICKEN VEGETABLE 1.1KG  ,60000,BABYCAT 4K  ,60000.0,1,20,0,0,0.49999999999999994,0.8660254037844387,4,1.0
342,CAT ME-O ADULT POUCH BEEF AND LAMB FLAVOR  ,12000,BABYCAT 400 GR  ,6000.0,1,20,0,0,0.49999999999999994,0.8660254037844387,4,2.0
343,CAT ME-O ADULT POUCH SARDINE WITH RED SHAPPER IN JELY  ,6000,BABYCAT 400 GR  ,6000.0,1,20,0,0,0.49999999999999994,0.8660254037844387,4,1.0
344,CAT ME-O ADULT POUCH TUNA  ,6000,BABYCAT 400 GR  ,6000.0,1,20,0,0,0.49999999999999994,0.8660254037844387,4,1.0
345,CAT ME-O KALENG ADULT SEFOOD  ,80000,BABYCAT 400 GR  ,20000.0,1,20,0,0,0.49999999999999994,0.8660254037844387,4,3.74
